"user_id","age","gender","occupation","device_type","daily_phone_hours","social_media_hours","work_productivity_score","sleep_hours","stress_level","app_usage_count","caffeine_intake_cups","weekend_screen_time_hours"
U32189,49,Male,Student,iOS,4.8,6.0,10,5.5,7,19,1,13.6
U47923,53,Other,Student,iOS,4.6,4.1,3,8.4,4,35,1,2.9
U37422,27,Male,Business Owner,iOS,6.3,0.6,8,6.7,10,43,3,13.8
U30516,37,Other,Student,iOS,1.6,3.9,3,9.0,5,51,6,5.1
U43838,34,Male,Professional,Android,3.5,5.1,2,8.0,9,32,3,4.0
U23893,54,Male,Business Owner,iOS,10.6,5.0,1,7.4,3,54,3,11.5
U44632,26,Female,Business Owner,iOS,2.2,6.2,1,8.3,2,10,1,6.7
U26770,46,Female,Professional,Android,5.4,1.9,10,6.7,1,59,6,9.8
U23057,32,Female,Professional,iOS,9.1,4.6,7,7.3,10,39,0,12.2
U45464,51,Female,Business Owner,Android,9.8,5.0,10,7.5,2,47,0,3.5
U12,45,Other,Business Owner,Android,12.0,6.7,6,4.9,10,12,1,9.2
U25045,48,Other,Professional,iOS,3.0,3.7,10,5.5,5,14,2,4.1
U46130,28,Female,Freelancer,iOS,11.6,1.0,9,4.7,10,50,6,11.4
U12286,45,Female,Business Owner,Android,3.3,6.9,6,4.2,5,18,5,5.4
U1559,25,Female,Student,iOS,4.5,2.6,8,5.4,6,49,5,3.7
U6682,37,Female,Professional,Android,11.4,4.0,5,7.2,6,32,2,7.3
U32208,45,Male,Student,Android,6.0,2.5,6,4.6,8,34,6,10.1
U1583,18,Male,Student,Android,4.9,0.9,8,8.7,5,56,0,11.9
U5520,18,Female,Business Owner,iOS,9.1,4.0,8,7.6,5,50,5,2.1
U19111,22,Male,Student,iOS,5.2,2.8,4,6.2,3,25,4,3.4
U3942,38,Male,Freelancer,iOS,8.2,7.9,2,6.3,7,57,3,10.3
U42929,43,Other,Student,Android,8.8,6.7,4,5.4,6,21,6,7.7
U44950,47,Male,Student,iOS,8.1,5.7,3,5.8,7,41,1,10.7
U23283,32,Male,Professional,Android,4.0,6.8,6,8.5,10,41,1,2.1
U7265,43,Male,Freelancer,iOS,5.3,2.4,1,6.0,2,43,4,7.8
U33356,41,Other,Business Owner,Android,7.7,6.6,2,6.5,4,41,4,9.6
U20627,58,Female,Student,iOS,9.7,0.6,10,6.4,4,26,5,3.1
U37106,26,Female,Business Owner,iOS,10.8,7.8,8,6.3,5,49,1,5.5
U39377,29,Female,Freelancer,Android,9.7,5.6,8,5.2,8,37,3,3.8
U14086,36,Female,Student,Android,5.5,0.6,10,4.6,7,43,2,4.3
U36904,60,Male,Business Owner,Android,4.9,3.8,4,4.1,7,50,3,6.6
U30378,20,Female,Business Owner,iOS,2.7,4.0,3,7.4,9,13,1,2.5
U6785,57,Female,Professional,Android,4.7,3.8,3,4.4,5,27,4,2.5
U19040,43,Female,Professional,Android,3.7,2.2,7,6.3,4,47,6,9.2
U12629,19,Male,Freelancer,iOS,5.9,4.3,4,8.6,10,48,1,2.9
U9285,28,Other,Business Owner,Android,3.4,1.0,7,4.8,3,50,2,4.0
U26548,34,Female,Business Owner,Android,11.7,4.4,2,6.4,10,35,2,2.7
U47179,50,Other,Freelancer,Android,5.3,4.7,6,7.6,7,47,3,6.7
U11391,48,Female,Student,Android,7.8,1.5,9,6.3,6,15,2,7.7
U37888,39,Female,Professional,iOS,6.9,2.2,10,4.3,7,46,6,12.9
U47983,38,Male,Business Owner,iOS,3.1,4.9,2,6.8,1,41,6,4.2
U3452,23,Female,Student,iOS,4.3,4.1,2,4.0,1,21,2,3.9
U43289,58,Other,Freelancer,Android,4.5,0.8,7,8.3,6,27,2,2.2
U27419,30,Male,Student,iOS,7.0,3.3,7,7.9,7,39,2,5.2
U13082,55,Female,Student,iOS,6.2,7.9,8,5.9,9,40,0,5.8
U45101,47,Female,Professional,iOS,6.3,6.7,8,8.3,3,41,0,6.8
U34714,40,Female,Professional,Android,3.7,6.6,1,7.7,6,16,1,4.2
U21719,32,Female,Student,Android,10.6,1.0,2,4.3,1,25,5,5.3
U37081,51,Male,Student,Android,3.4,1.5,8,8.2,10,37,5,13.3
U43753,36,Other,Student,iOS,3.6,6.9,8,8.3,8,56,3,4.6
U857,18,Female,Professional,iOS,10.9,3.1,1,8.8,8,39,3,9.6
U47537,42,Other,Professional,iOS,9.0,6.7,3,5.9,4,7,1,7.1
U26939,54,Other,Freelancer,iOS,11.2,7.9,8,8.1,10,30,3,11.0
U30207,36,Other,Student,Android,3.8,4.4,5,7.8,9,57,5,10.3
U49569,19,Male,Professional,iOS,8.6,0.6,6,8.8,6,6,6,12.4
U39953,54,Male,Freelancer,Android,2.7,4.3,4,7.0,7,60,2,5.6
U23957,38,Female,Freelancer,iOS,11.3,5.0,8,6.4,7,20,5,4.5
U45587,25,Male,Student,Android,3.4,6.5,7,6.7,2,20,1,2.8
U46939,34,Other,Student,Android,10.7,1.8,5,4.6,4,45,3,5.8
U36779,41,Other,Student,iOS,11.7,5.3,7,7.3,1,5,3,5.7
U42791,41,Other,Professional,Android,6.2,5.4,4,8.1,3,48,6,13.5
U31254,42,Male,Freelancer,Android,3.8,7.7,5,6.5,3,11,5,2.7
U30054,24,Female,Business Owner,iOS,11.6,5.8,4,7.2,6,12,2,10.3
U4376,54,Other,Student,iOS,4.7,1.7,10,4.2,1,58,1,9.8
U15700,29,Male,Professional,Android,6.7,3.6,1,7.3,10,9,6,12.3
U39501,35,Other,Student,iOS,6.6,4.4,1,5.4,6,13,4,12.3
U43784,55,Other,Student,Android,8.2,6.7,4,5.6,10,40,1,11.4
U44099,52,Male,Professional,iOS,7.7,0.7,4,7.5,5,57,6,3.8
U41001,22,Female,Freelancer,Android,6.8,4.1,4,5.4,10,8,4,10.3
U30581,37,Male,Business Owner,Android,2.8,4.7,8,8.0,2,23,5,2.4
U44059,33,Female,Business Owner,iOS,8.5,1.5,3,8.7,8,52,0,13.4
U38945,43,Male,Student,iOS,11.7,4.3,4,8.7,7,10,2,3.6
U45113,42,Male,Student,Android,8.9,5.7,7,5.0,10,50,1,11.4
U31635,52,Female,Freelancer,Android,9.8,6.8,7,6.0,2,23,4,3.7
U44805,21,Other,Freelancer,Android,8.7,6.4,9,8.4,8,13,4,2.5
U8852,49,Male,Freelancer,Android,4.6,5.1,3,8.3,3,54,2,13.6
U11427,51,Female,Freelancer,iOS,4.1,5.1,8,8.0,10,8,0,2.4
U19564,34,Male,Freelancer,Android,9.3,3.5,2,6.3,3,56,1,12.6
U48970,29,Male,Business Owner,iOS,7.0,4.6,4,8.4,3,19,2,2.7
U12470,27,Other,Business Owner,iOS,4.2,2.3,9,5.3,7,29,1,7.2
U47139,36,Male,Student,Android,6.4,5.7,5,6.9,1,21,5,10.8
U6766,58,Female,Business Owner,Android,5.4,4.9,10,6.0,10,47,2,2.8
U3353,56,Other,Business Owner,iOS,4.8,7.3,2,5.7,8,44,2,5.1
U12401,47,Male,Business Owner,Android,9.4,7.0,5,6.1,4,59,2,3.2
U48749,18,Female,Freelancer,iOS,4.4,4.5,2,5.8,8,41,4,9.7
U1916,60,Other,Freelancer,iOS,3.8,4.5,4,5.9,3,30,4,2.4
U10631,58,Other,Freelancer,Android,9.3,5.7,9,6.0,8,24,6,5.0
U41118,23,Other,Student,Android,11.3,3.8,7,4.2,6,51,5,3.7
U39123,33,Female,Professional,Android,5.9,0.9,4,6.6,9,18,3,8.3
U22110,58,Male,Professional,iOS,1.9,7.2,3,4.7,9,56,1,5.9
U38584,38,Female,Freelancer,iOS,6.6,5.4,2,8.4,6,50,4,9.8
U18066,37,Male,Professional,iOS,7.3,2.4,5,7.9,2,5,2,7.2
U27227,38,Female,Professional,iOS,5.0,1.2,2,6.2,4,24,5,7.9
U26348,54,Male,Business Owner,Android,5.4,5.6,1,6.5,10,25,3,10.2
U32586,40,Other,Professional,Android,4.3,1.1,8,5.7,4,9,0,2.4
U14617,47,Female,Business Owner,iOS,1.5,3.6,8,5.1,4,31,2,6.7
U18318,49,Male,Freelancer,Android,1.3,6.6,2,4.5,1,47,1,5.2
U2473,43,Female,Student,Android,3.8,3.3,5,8.3,5,13,6,6.0
U29181,38,Female,Freelancer,Android,4.2,4.7,2,5.1,4,35,4,2.4
U5225,40,Other,Freelancer,Android,11.0,4.7,9,4.3,7,41,2,13.5
U3282,18,Other,Professional,iOS,7.7,5.5,2,4.8,8,7,4,6.5
U5046,18,Female,Student,Android,10.7,4.8,6,4.6,7,25,6,9.1
U27488,24,Male,Business Owner,Android,5.3,4.3,2,5.1,1,57,1,10.6
U28462,28,Female,Student,Android,6.6,1.0,9,8.3,2,18,2,10.6
U45331,36,Male,Professional,Android,10.2,6.6,3,4.8,10,45,1,9.7
U25235,60,Male,Freelancer,Android,9.9,4.2,10,4.3,8,43,2,3.7
U11017,37,Other,Business Owner,Android,9.6,5.1,4,5.9,10,53,0,7.7
U24572,51,Male,Student,Android,8.0,1.2,8,8.8,5,11,3,9.2
U302,55,Female,Student,iOS,10.8,1.0,2,4.3,10,44,5,11.0
U7003,57,Female,Student,iOS,7.5,1.9,5,5.5,3,36,0,6.1
U5272,56,Female,Business Owner,iOS,9.8,3.7,9,6.2,6,29,0,13.9
U15501,34,Other,Professional,iOS,8.3,3.2,3,7.6,3,17,2,2.0
U47976,24,Other,Business Owner,iOS,2.9,4.1,10,4.9,7,56,0,11.6
U49674,53,Male,Business Owner,iOS,2.7,7.3,7,6.3,7,53,0,10.7
U35476,38,Male,Student,iOS,4.4,5.9,4,6.0,6,52,2,13.8
U28792,33,Other,Professional,iOS,10.6,7.0,6,6.8,4,9,4,5.2
U43820,36,Male,Student,Android,8.0,3.3,10,8.6,5,60,6,11.1
U39146,32,Male,Freelancer,Android,6.3,6.4,2,4.2,10,40,1,13.3
U13633,39,Other,Freelancer,Android,6.4,3.1,4,7.5,8,23,4,9.8
U1650,56,Other,Student,iOS,12.0,2.9,9,6.1,2,51,0,6.5
U22236,24,Female,Business Owner,Android,3.9,1.0,1,6.7,10,23,3,5.1
U26764,38,Other,Student,Android,7.8,0.9,5,5.4,8,35,1,6.2
U36161,40,Female,Business Owner,iOS,5.1,5.3,3,6.3,2,30,4,4.8
U7369,46,Male,Business Owner,iOS,7.8,6.1,5,8.5,4,6,5,4.5
U31910,32,Female,Freelancer,iOS,5.5,7.2,4,6.0,8,37,3,6.3
U14973,34,Other,Freelancer,Android,11.9,5.2,3,8.2,10,18,0,8.7
U5747,28,Male,Business Owner,iOS,11.8,6.3,10,6.6,7,23,5,9.9
U33004,43,Female,Freelancer,iOS,3.8,6.0,3,7.6,6,43,6,6.7
U24687,53,Other,Business Owner,iOS,6.4,3.8,3,8.2,4,8,0,9.8
U48186,47,Male,Student,Android,2.4,6.2,9,4.6,2,36,5,9.0
U33305,50,Male,Business Owner,Android,10.6,3.0,5,5.6,7,26,0,12.1
U35068,35,Other,Freelancer,iOS,10.8,2.9,4,5.7,7,48,5,8.5
U12582,49,Female,Business Owner,Android,1.9,3.7,7,5.8,1,21,2,9.1
U15859,58,Male,Student,Android,4.4,2.9,2,4.1,1,50,3,13.0
U31091,33,Other,Freelancer,iOS,2.9,6.0,4,8.7,1,29,5,8.7
U4465,18,Male,Freelancer,Android,7.2,5.1,3,5.6,10,47,0,13.7
U28540,33,Male,Freelancer,Android,4.3,3.1,9,5.6,6,53,6,10.1
U20611,27,Male,Freelancer,iOS,1.8,5.1,5,7.6,9,49,5,10.8
U21515,60,Male,Business Owner,Android,4.6,6.8,6,4.5,7,52,3,5.4
U9173,46,Male,Professional,Android,6.9,2.7,10,5.5,2,59,0,3.3
U39375,59,Female,Professional,Android,2.0,1.3,6,8.9,2,19,2,12.0
U33982,44,Female,Student,iOS,2.2,3.2,9,7.8,10,8,1,5.5
U26225,29,Male,Business Owner,Android,2.4,3.9,6,6.2,1,21,0,11.4
U2839,44,Male,Freelancer,iOS,10.0,3.6,3,5.0,5,58,3,2.6
U4914,25,Other,Student,iOS,7.1,1.3,4,7.1,6,43,3,4.1
U9228,45,Male,Business Owner,iOS,10.3,3.1,7,4.8,6,26,6,6.6
U26389,49,Male,Professional,iOS,5.3,2.1,1,7.5,3,41,6,4.3
U18138,41,Male,Business Owner,iOS,9.2,3.5,10,8.4,3,24,0,4.9
U36773,24,Female,Freelancer,iOS,9.5,7.5,3,8.8,10,5,4,6.6
U23029,28,Other,Business Owner,iOS,7.5,1.3,7,6.1,5,29,6,4.8
U4767,24,Female,Freelancer,Android,6.2,7.5,5,7.7,3,58,6,10.4
U17820,57,Male,Freelancer,iOS,4.2,3.6,5,8.0,3,51,2,13.9
U39711,28,Female,Business Owner,iOS,4.1,2.4,3,8.0,10,52,1,4.6
U32826,18,Other,Business Owner,Android,3.1,7.9,10,5.8,9,51,2,6.6
U34277,58,Other,Business Owner,Android,5.2,2.4,7,4.9,9,37,0,5.7
U39896,45,Male,Business Owner,Android,11.9,4.2,8,6.3,5,10,3,5.1
U8251,49,Female,Professional,Android,9.7,6.9,4,6.9,9,17,5,6.6
U4602,20,Other,Student,iOS,1.8,0.7,6,8.2,4,24,3,11.4
U21518,29,Female,Business Owner,Android,1.2,3.0,6,5.6,4,21,0,2.7
U21018,38,Female,Freelancer,iOS,7.3,0.8,6,7.4,9,31,5,7.6
U42835,25,Male,Professional,iOS,1.4,5.0,7,5.9,6,60,3,10.0
U589,47,Female,Business Owner,iOS,2.4,5.6,10,4.4,8,56,6,4.7
U31695,58,Other,Business Owner,iOS,6.2,7.7,7,5.1,10,26,2,6.6
U13683,19,Other,Business Owner,iOS,9.9,4.9,8,4.2,8,18,6,7.5
U13700,38,Female,Student,iOS,1.2,6.4,5,6.2,9,43,0,13.3
U18750,57,Male,Professional,Android,11.8,7.8,9,5.3,8,31,4,2.8
U38131,52,Female,Freelancer,Android,5.8,2.3,7,5.5,3,39,2,4.4
U18813,37,Other,Business Owner,iOS,11.7,3.8,10,6.8,2,55,1,8.0
U5748,58,Female,Student,iOS,11.2,4.5,2,7.4,6,33,0,9.3
U40139,34,Female,Professional,iOS,9.0,7.2,9,4.1,2,5,0,9.5
U33276,54,Other,Professional,Android,4.0,2.5,4,4.5,6,35,0,11.3
U27469,45,Female,Business Owner,Android,6.4,3.4,1,6.9,10,52,0,10.7
U11770,37,Female,Freelancer,Android,4.7,6.6,2,4.6,8,55,3,7.7
U18088,34,Male,Freelancer,iOS,1.4,7.9,7,7.4,3,48,6,4.7
U36235,53,Male,Student,iOS,5.6,6.2,7,6.6,4,60,4,10.6
U40269,40,Other,Student,Android,4.6,5.0,9,6.4,8,50,0,9.0
U805,44,Male,Professional,Android,12.0,6.2,6,7.5,10,20,0,2.5
U9858,33,Female,Freelancer,Android,3.7,7.9,10,7.7,7,44,6,12.9
U8266,32,Other,Business Owner,iOS,5.3,5.6,7,6.5,2,16,2,6.0
U34114,34,Male,Student,iOS,8.5,5.6,9,5.6,2,60,6,12.2
U48149,38,Other,Freelancer,Android,2.5,6.4,7,5.5,4,16,0,11.4
U34385,48,Female,Freelancer,Android,11.8,4.9,9,4.1,10,54,0,2.1
U34462,23,Male,Freelancer,iOS,4.6,2.2,10,4.4,5,9,2,13.9
U6664,53,Other,Freelancer,iOS,8.7,3.3,7,8.6,6,29,0,9.3
U30838,21,Male,Professional,iOS,10.8,4.9,10,5.9,7,37,6,3.9
U20779,24,Female,Student,iOS,7.3,7.0,1,6.5,9,32,4,4.8
U14291,38,Female,Freelancer,Android,11.3,4.3,3,5.0,4,39,2,5.1
U10949,23,Female,Business Owner,iOS,8.1,1.7,9,5.8,6,26,0,5.2
U14631,54,Male,Freelancer,Android,9.8,2.1,2,8.9,5,37,5,2.4
U16901,18,Other,Business Owner,Android,6.3,1.5,4,7.6,1,24,4,5.3
U28955,19,Male,Professional,iOS,8.3,1.6,5,6.4,9,44,0,10.5
U27931,47,Male,Business Owner,Android,8.3,6.8,3,4.7,4,17,4,9.6
U3910,55,Male,Student,iOS,6.2,1.5,10,7.0,9,44,2,2.6
U12599,45,Female,Professional,iOS,9.4,3.9,8,6.2,5,21,4,6.0
U34021,60,Other,Freelancer,iOS,10.6,5.5,8,7.6,3,30,5,6.0
U18034,50,Male,Professional,iOS,10.4,0.5,1,6.3,4,50,6,6.9
U48810,42,Male,Business Owner,iOS,3.6,5.3,8,8.3,8,31,6,11.3
U31879,21,Other,Professional,Android,7.1,5.3,10,6.5,10,5,5,5.9
U14935,43,Female,Professional,Android,7.9,7.7,8,8.2,1,23,6,11.7
U12512,23,Male,Freelancer,Android,2.1,6.4,1,8.2,2,46,3,7.8
U12058,22,Male,Freelancer,Android,8.2,6.7,2,4.5,5,46,1,12.5
U34958,41,Male,Student,Android,2.3,7.4,2,7.3,3,41,6,9.5
U25569,34,Other,Student,iOS,5.4,5.4,2,6.4,1,24,2,12.2
U19105,34,Male,Freelancer,iOS,4.6,0.7,7,6.0,5,22,1,3.6
U47521,23,Female,Professional,iOS,1.2,7.3,6,7.1,10,32,2,3.2
U45320,37,Female,Freelancer,iOS,2.0,1.4,7,7.2,5,10,4,9.2
U8054,48,Female,Business Owner,iOS,11.3,7.8,9,8.7,7,28,0,8.5
U49257,53,Female,Business Owner,Android,4.9,4.2,7,8.0,2,12,1,11.4
U4151,51,Male,Professional,Android,6.2,7.3,10,7.3,2,18,5,3.1
U12837,24,Male,Professional,Android,1.1,1.9,10,6.9,2,28,5,5.8
U17278,32,Female,Student,Android,8.6,3.5,9,5.0,7,12,0,8.2
U16546,45,Other,Professional,Android,9.6,1.3,6,7.5,9,47,5,6.3
U47165,48,Male,Professional,Android,4.9,2.4,5,4.0,6,47,5,13.6
U27543,22,Female,Student,iOS,3.0,2.4,1,6.7,3,32,1,4.3
U15803,60,Other,Student,Android,10.0,1.0,7,8.1,2,48,1,4.6
U2093,29,Male,Student,iOS,10.5,4.9,7,8.8,9,19,6,9.6
U6238,54,Male,Business Owner,iOS,3.9,3.5,5,4.3,6,20,3,12.3
U15557,33,Female,Freelancer,iOS,5.4,6.2,10,6.0,8,19,2,10.7
U36759,60,Female,Business Owner,Android,3.6,2.2,1,6.3,2,49,1,7.0
U8573,19,Male,Student,iOS,11.6,2.5,9,8.7,9,50,4,8.0
U32523,51,Male,Student,iOS,10.2,1.0,1,7.2,6,54,5,6.1
U17172,49,Male,Student,Android,2.8,7.8,9,5.7,7,24,4,4.1
U778,35,Other,Freelancer,Android,2.6,5.6,4,4.8,9,33,3,5.3
U4186,44,Male,Professional,Android,6.2,3.8,10,8.9,4,53,3,7.8
U21459,56,Male,Professional,iOS,1.1,2.3,5,4.4,1,54,2,7.8
U6668,53,Male,Freelancer,Android,8.9,5.5,10,8.1,7,33,5,11.6
U7181,57,Other,Professional,iOS,11.0,7.7,4,5.0,2,55,6,2.4
U45934,29,Other,Student,Android,10.4,1.5,2,8.2,8,34,1,6.5
U33890,42,Female,Professional,Android,3.8,7.4,1,6.7,4,18,3,7.5
U25193,30,Male,Professional,iOS,3.9,7.4,1,8.4,2,12,3,2.6
U30601,56,Other,Business Owner,iOS,9.9,3.4,8,9.0,7,48,5,12.4
U49164,41,Female,Freelancer,Android,5.0,6.4,4,4.9,10,49,0,5.0
U34964,22,Female,Business Owner,iOS,9.8,0.5,8,8.5,1,44,2,13.2
U3597,45,Other,Student,iOS,6.6,4.4,1,5.8,1,55,0,7.3
U30144,55,Female,Business Owner,iOS,7.8,6.7,8,6.3,8,48,1,6.1
U13435,57,Male,Student,Android,5.1,3.6,3,5.4,5,46,2,2.9
U43457,59,Male,Student,Android,2.0,7.8,9,7.5,4,23,0,10.5
U47379,51,Other,Business Owner,iOS,10.4,7.9,10,6.5,5,12,0,2.6
U22784,23,Female,Professional,Android,7.4,1.0,5,5.5,8,10,3,6.4
U39758,39,Male,Freelancer,Android,5.0,4.7,10,4.5,8,9,1,8.1
U28062,47,Female,Freelancer,Android,1.1,2.7,10,5.5,9,28,0,3.6
U25859,28,Other,Professional,iOS,8.9,6.1,10,4.1,8,17,3,10.6
U8279,43,Male,Business Owner,iOS,2.9,4.7,1,6.1,10,12,4,14.0
U39870,23,Male,Freelancer,iOS,6.5,1.1,8,7.8,10,54,5,3.4
U46933,19,Female,Student,iOS,1.1,7.7,3,4.1,9,49,1,2.3
U14840,36,Other,Student,iOS,6.4,0.6,3,7.4,9,41,1,9.1
U43153,27,Other,Business Owner,Android,8.3,5.9,3,4.4,8,50,1,6.0
U27640,53,Female,Professional,Android,7.8,7.2,4,6.9,2,30,4,7.4
U32604,35,Female,Business Owner,Android,11.3,7.4,2,4.6,1,26,0,7.1
U1612,19,Female,Professional,Android,6.7,6.2,4,6.3,9,56,4,5.7
U16557,48,Other,Business Owner,Android,8.6,4.9,10,7.5,6,58,3,10.2
U12525,22,Female,Student,iOS,11.0,7.3,6,5.8,7,5,4,12.2
U38914,25,Female,Professional,iOS,7.2,3.2,6,4.5,8,57,0,10.0
U39206,47,Male,Student,Android,11.6,7.5,9,8.2,10,37,2,6.2
U46548,31,Female,Student,iOS,3.2,4.3,10,5.4,7,7,5,9.6
U25527,20,Female,Student,Android,9.1,4.0,8,8.8,4,28,1,13.3
U19941,39,Male,Professional,Android,8.6,8.0,3,7.8,4,51,6,3.2
U31359,38,Female,Professional,iOS,1.7,3.3,6,7.5,4,23,3,7.3
U4253,37,Other,Student,iOS,9.3,3.6,1,7.1,4,26,1,9.2
U35305,29,Male,Student,iOS,7.6,5.3,6,6.2,4,51,4,7.6
U25202,59,Male,Professional,iOS,10.6,2.7,5,5.3,8,59,6,9.2
U38136,57,Male,Professional,iOS,5.2,4.6,3,6.2,4,16,5,12.2
U2668,31,Other,Student,Android,8.2,7.9,1,5.8,9,37,1,4.9
U33636,44,Other,Student,iOS,8.1,2.9,3,5.3,9,57,5,7.4
U17164,34,Female,Professional,iOS,9.2,1.8,6,6.5,4,23,4,10.7
U20866,59,Female,Student,iOS,6.8,5.6,5,6.3,1,60,1,10.5
U21135,54,Male,Professional,Android,6.8,5.7,8,6.6,6,59,6,11.9
U16630,58,Female,Business Owner,iOS,10.2,3.4,3,4.6,3,50,1,10.0
U43356,35,Other,Business Owner,Android,5.8,2.2,2,6.4,1,22,3,12.0
U15558,35,Other,Student,iOS,7.1,6.3,9,6.4,4,18,2,2.7
U8324,58,Male,Professional,Android,5.6,1.9,3,7.6,2,50,6,5.9
U20649,41,Female,Professional,Android,1.7,5.9,7,8.3,8,25,2,5.9
U2388,59,Other,Business Owner,iOS,6.5,7.6,10,7.5,5,44,3,5.5
U45068,27,Female,Student,Android,6.9,5.1,6,6.3,8,43,5,5.2
U38905,27,Female,Student,Android,2.4,2.1,9,8.4,3,32,0,6.0
U35823,37,Other,Student,Android,1.5,7.5,4,7.9,10,13,6,5.5
U3418,21,Female,Business Owner,Android,5.0,7.8,5,5.2,7,30,5,3.1
U9845,58,Other,Freelancer,iOS,4.4,2.3,5,5.6,6,14,6,13.9
U15563,24,Other,Freelancer,Android,7.1,3.2,7,4.3,9,59,0,9.9
U29403,57,Male,Freelancer,Android,10.7,5.0,6,6.9,2,9,0,7.8
U18254,55,Male,Business Owner,iOS,10.0,3.7,5,4.3,6,30,5,6.3
U37948,24,Female,Professional,iOS,5.9,6.2,6,4.6,3,49,3,4.7
U16347,45,Female,Freelancer,Android,9.0,0.8,1,7.2,6,45,3,10.2
U33206,44,Female,Professional,Android,11.1,1.4,3,6.4,1,47,3,8.8
U7676,35,Other,Freelancer,Android,4.6,0.6,10,7.9,8,35,4,6.0
U22292,46,Male,Business Owner,Android,7.6,0.9,10,7.5,2,19,0,12.7
U2935,22,Other,Freelancer,Android,1.8,6.0,10,8.0,1,15,3,5.5
U44381,24,Other,Student,iOS,4.8,4.6,1,5.3,6,26,5,11.3
U8190,22,Male,Business Owner,Android,7.7,2.6,4,6.9,3,37,4,3.4
U38283,44,Other,Student,Android,5.6,4.0,1,7.7,5,42,0,6.0
U23315,24,Other,Student,Android,3.0,4.9,8,4.8,9,54,5,4.0
U32296,27,Other,Business Owner,iOS,7.5,1.9,10,5.5,2,43,6,2.7
U29498,27,Other,Business Owner,iOS,8.1,0.5,1,5.0,1,17,5,5.8
U2226,24,Other,Freelancer,Android,10.8,6.9,4,5.0,9,15,5,2.5
U2788,47,Female,Business Owner,iOS,4.2,4.9,9,6.7,6,51,4,10.7
U3968,53,Male,Student,Android,5.9,7.8,7,4.1,9,40,3,9.9
U49367,32,Male,Student,Android,3.5,8.0,1,7.0,3,30,3,2.1
U14642,34,Female,Freelancer,iOS,5.2,2.4,2,7.2,9,20,1,4.2
U38302,19,Male,Business Owner,iOS,9.1,6.0,1,8.3,5,5,0,12.4
U27633,34,Male,Student,iOS,11.2,7.0,5,8.9,7,31,0,3.4
U49361,58,Female,Professional,Android,5.2,4.4,7,8.7,2,5,3,12.5
U13134,44,Female,Freelancer,Android,4.6,6.5,5,6.4,4,14,6,9.4
U45392,23,Other,Student,Android,4.1,2.1,5,7.6,4,29,0,5.8
U26757,32,Female,Business Owner,Android,8.7,7.7,2,8.5,9,17,4,5.9
U19287,40,Female,Freelancer,Android,9.6,1.0,9,6.3,9,55,2,10.7
U5097,59,Male,Business Owner,iOS,8.7,0.9,9,8.4,5,52,2,5.0
U25394,35,Other,Business Owner,Android,5.0,1.9,6,6.7,8,31,2,10.1
U7298,59,Male,Student,Android,9.4,1.1,1,8.9,3,39,1,5.1
U16451,18,Female,Business Owner,iOS,5.2,2.5,7,5.4,5,53,6,14.0
U48597,32,Male,Professional,iOS,1.8,7.7,1,7.8,9,44,5,6.1
U22201,20,Other,Business Owner,Android,2.7,0.6,5,8.4,8,34,3,12.6
U31859,43,Female,Student,Android,1.0,8.0,1,4.1,6,12,3,11.5
U45011,26,Male,Professional,iOS,5.8,3.1,10,6.9,5,33,0,4.1
U22981,39,Male,Student,iOS,9.1,3.3,6,5.0,6,12,4,4.9
U20472,52,Male,Student,Android,9.9,6.2,5,7.7,4,20,1,6.5
U13027,51,Other,Freelancer,iOS,4.7,1.4,6,8.3,7,7,0,8.6
U8900,28,Female,Professional,iOS,1.2,1.2,10,4.3,9,36,2,9.9
U41897,41,Other,Student,Android,2.3,4.7,6,7.9,3,41,6,8.1
U12561,27,Other,Professional,iOS,2.0,4.0,2,5.5,3,10,5,6.9
U31120,28,Other,Freelancer,iOS,10.6,0.7,5,7.9,8,13,0,3.1
U49149,22,Female,Student,Android,9.0,4.4,1,6.9,9,45,3,6.6
U34249,60,Male,Student,Android,11.8,1.5,7,5.5,4,20,1,8.5
U14925,46,Female,Freelancer,iOS,8.1,2.5,8,8.2,6,15,4,7.4
U19468,60,Other,Student,Android,8.5,6.1,4,7.6,8,44,1,5.6
U16295,46,Male,Student,iOS,7.6,7.6,3,7.7,4,36,4,3.4
U44231,55,Male,Student,Android,2.5,6.7,3,5.3,9,11,1,3.8
U10801,42,Other,Business Owner,Android,9.8,7.6,5,4.1,1,60,4,2.9
U42667,44,Other,Freelancer,iOS,6.6,2.6,1,5.2,8,54,1,5.1
U35873,30,Other,Business Owner,iOS,3.1,1.4,8,8.4,3,16,5,13.4
U18322,23,Female,Professional,Android,9.0,2.7,4,8.0,6,55,0,6.9
U7724,48,Male,Student,iOS,5.5,1.4,9,5.8,9,31,1,10.6
U23452,37,Other,Student,Android,10.8,1.9,10,8.3,8,8,6,8.6
U6867,31,Male,Business Owner,Android,8.3,5.7,7,8.1,10,38,5,10.6
U47533,24,Female,Freelancer,Android,9.1,8.0,2,5.1,8,27,6,12.6
U30930,36,Female,Professional,Android,9.9,4.3,4,7.9,2,41,2,13.6
U30727,60,Male,Freelancer,Android,4.2,2.9,3,4.3,6,52,5,13.6
U280,44,Other,Freelancer,iOS,3.3,0.7,5,7.2,3,59,5,5.3
U21972,53,Other,Professional,iOS,4.1,6.7,8,5.1,1,9,4,4.6
